,remaining_min,power_of_shot,knockout_match,game_season,remaining_sec,distance_of_shot,is_goal,area_of_shot,shot_basics,range_of_shot,team_name,date_of_game,home/away,shot_id_number,type_of_combined_shot
21527,4,1,0,0.370826011,25,41,0,0.401907357,0.405921777,0.401068702,Manchester United,07-12-2014,0,21528,0.577617329
21528,3,1,0,0.370826011,30,21,0,0.519510829,0.608734245,0.567672703,Manchester United,07-12-2014,0,21529,0.60252996
21529,1,1,0,0.370826011,30,45,0,0.384269068,0.338028169,0.338690237,Manchester United,07-12-2014,0,21530,0.392125818
21530,4,2,0,0.370826011,14,24,1,0.519510829,0.453272287,0.567672703,Manchester United,07-12-2014,0,21531,0.551282051
21531,0,2,0,0.370826011,37,34,0,0.396062729,0.405921777,0.433519553,Manchester United,07-12-2014,0,21532,0.377292576
21532,10,3,0,0.370826011,25,21,,0.519510829,0.608734245,0.567672703,Manchester United,07-12-2014,0,21533,0.60252996
21533,9,3,0,0.370826011,18,43,0,0.401907357,0.332307692,0.338690237,Manchester United,07-12-2014,0,21534,0.362745098
21534,8,3,0,0.370826011,25,40,,0.384269068,0.405921777,0.401068702,Manchester United,07-12-2014,0,21535,0.312859885
21535,6,3,0,0.370826011,34,25,1,0.519510829,0.453272287,0.567672703,Manchester United,07-12-2014,0,21536,0.578431373
21536,6,3,0,0.370826011,7,38,0,0.3740625,0.405921777,0.401068702,Manchester United,07-12-2014,0,21537,0.392125818
21537,3,3,0,0.370826011,25,37,0,0.384269068,0.405921777,0.401068702,Manchester United,07-12-2014,0,21538,0.392125818
21538,2,3,0,0.370826011,41,24,,0.519510829,0.453272287,0.567672703,Manchester United,07-12-2014,0,21539,0.392125818
21539,3,4,0,0.370826011,43,47,0,0.3740625,0.338028169,0.338690237,Manchester United,07-12-2014,0,21540,0.419847328
21540,10,1,0,0.370826011,37,42,,0.519510829,0.405921777,0.401068702,Manchester United,09-12-2014,0,21541,0.312859885
21541,9,1,0,0.370826011,38,41,1,0.3740625,0.405921777,0.401068702,Manchester United,09-12-2014,0,21542,0.392125818
21542,9,1,0,0.370826011,6,44,0,0.3740625,0.338028169,0.401068702,Manchester United,09-12-2014,0,21543,0.501858736
21543,6,1,0,0.370826011,10,34,,0.396062729,0.405921777,0.433519553,Manchester United,09-12-2014,0,21544,0.490566038
21544,5,1,0,0.370826011,24,28,0,0.519510829,0.453272287,0.433519553,Manchester United,09-12-2014,0,21545,0.267241379
21545,5,1,0,0.370826011,19,29,0,0.401907357,0.453272287,0.433519553,Manchester United,09-12-2014,0,21546,0.514395393
21546,5,1,0,0.370826011,16,21,0,0.519510829,0.608734245,0.567672703,Manchester United,09-12-2014,0,21547,0.377292576
21547,4,1,0,0.370826011,16,34,0,0.401907357,0.405921777,0.433519553,Manchester United,09-12-2014,0,21548,0.392125818
21548,2,1,0,0.370826011,16,23,1,0.519510829,0.608734245,0.567672703,Manchester United,09-12-2014,0,21549,0.433566434
21549,2,1,0,0.370826011,31,43,0,0.401907357,0.332307692,0.338690237,Manchester United,09-12-2014,0,21550,0.667808219
21550,4,2,0,0.370826011,34,35,0,0.396062729,0.405921777,0.433519553,Manchester United,09-12-2014,0,21551,0.490566038
21551,2,2,0,0.370826011,34,34,0,0.396062729,0.405921777,0.433519553,Manchester United,09-12-2014,0,21552,0.392125818
21552,0,2,0,0.370826011,29,20,1,0.519510829,0.405921777,0.567672703,Manchester United,09-12-2014,0,21553,0.814352574
21553,11,3,0,0.370826011,47,35,,0.401907357,0.405921777,0.433519553,Manchester United,09-12-2014,0,21554,0.392125818
21554,10,3,0,0.370826011,18,25,0,0.519510829,0.453272287,0.567672703,Manchester United,09-12-2014,0,21555,0.392125818
21555,9,3,0,0.370826011,53,47,0,0.3740625,0.338028169,0.338690237,Manchester United,09-12-2014,0,21556,0.297297297
21556,7,91.36,0,0.370826011,41,41,1,0.3740625,0.405921777,0.401068702,Manchester United,09-12-2014,0,21557,0.60252996
21557,7,3,0,0.370826011,8,35,1,0.401907357,0.405921777,0.433519553,Manchester United,09-12-2014,0,21558,0.392125818
21558,5,3,0,0.370826011,56,40,1,0.519510829,0.405921777,0.401068702,Manchester United,09-12-2014,0,21559,0.435483871
21559,5,3,0,0.370826011,31,44,1,0.519510829,0.338028169,0.401068702,Manchester United,09-12-2014,0,21560,0.392125818
21560,5,3,0,0.370826011,0,41,0,0.384269068,0.405921777,0.401068702,Manchester United,09-12-2014,0,21561,0.392125818
21561,4,3,0,0.370826011,37,32,,0.401907357,0.405921777,0.433519553,Manchester United,09-12-2014,0,21562,0.392125818
21562,6,4,0,0.370826011,31,39,0,0.401907357,0.405921777,0.401068702,Manchester United,09-12-2014,0,21563,0.392125818
21563,3,4,0,0.370826011,30,43,0,0.401907357,0.332307692,0.338690237,Manchester United,09-12-2014,0,21564,0.35915493
21564,3,4,0,0.370826011,12,20,1,0.519510829,0.608734245,0.567672703,Manchester United,09-12-2014,0,21565,0.667808219
21565,2,4,0,0.370826011,16,44,1,0.384269068,0.338028169,0.338690237,Manchester United,09-12-2014,0,21566,0.392125818
21566,0,4,0,0.370826011,51,24,0,0.519510829,0.453272287,0.567672703,Manchester United,09-12-2014,0,21567,0.392125818
21567,10,1,0,0.370826011,38,40,0,0.396062729,0.405921777,0.401068702,Manchester United,12-12-2014,1,21568,0.392125818
21568,8,1,0,0.370826011,5,38,,0.401907357,0.405921777,0.401068702,Manchester United,12-12-2014,1,21569,0.405882353
21569,6,1,0,0.370826011,50,40,0,0.384269068,0.405921777,0.401068702,Manchester United,12-12-2014,1,21570,0.387387387
21570,6,1,0,0.370826011,45,21,0,0.519510829,0.608734245,0.567672703,Manchester United,12-12-2014,1,21571,0.60252996
21571,2,1,0,0.370826011,25,22,,0.519510829,0.608734245,0.567672703,Manchester United,12-12-2014,1,21572,0.60252996
21572,0,1,0,0.370826011,37,45,0,0.519510829,0.338028169,0.338690237,Manchester United,12-12-2014,1,21573,0.392125818
21573,3,2,0,0.370826011,53,39,0,0.384269068,0.405921777,0.401068702,Manchester United,12-12-2014,1,21574,0.392125818
21574,2,2,0,0.370826011,34,9.4,0,0.3740625,0.405921777,0.401068702,Manchester United,12-12-2014,1,21575,0.527075812
21575,2,2,0,0.370826011,5,20,1,0.519510829,0.608734245,0.567672703,Manchester United,12-12-2014,1,21576,0.60252996
21576,10,3,0,0.370826011,29,36,1,0.384269068,0.405921777,0.401068702,Manchester United,12-12-2014,1,21577,0.281553398
21577,10,3,0,0.370826011,9,36,,0.519510829,0.405921777,0.401068702,Manchester United,12-12-2014,1,21578,0.359649123
21578,7,3,0,0.370826011,27,45,,0.384269068,0.338028169,0.401068702,Manchester United,12-12-2014,1,21579,0.414473684
21579,6,3,0,0.370826011,26,37,,0.396062729,0.405921777,0.401068702,Manchester United,12-12-2014,1,21580,0.392125818
21580,4,3,0,0.370826011,32,36,0,0.519510829,0.405921777,0.401068702,Manchester United,12-12-2014,1,21581,0.377292576
21581,2,3,0,0.370826011,4,36,1,0.396062729,0.405921777,0.401068702,Manchester United,12-12-2014,1,21582,0.392125818
21582,3,4,0,0.370826011,20,36,0,0.401907357,0.405921777,0.401068702,Manchester United,12-12-2014,1,21583,0.392125818
21583,1,67.36,0,0.370826011,59,47,,0.384269068,0.405921777,0.338690237,Manchester United,12-12-2014,1,21584,0.67761807
21584,0,4,0,0.370826011,23,35,0,0.401907357,0.405921777,0.433519553,Manchester United,12-12-2014,1,21585,0.297297297
21585,0,4,0,0.370826011,2,33,0,0.396062729,0.405921777,0.433519553,Manchester United,12-12-2014,1,21586,0.514395393
21586,3,58.36,0,0.370826011,45,44,0,0.3740625,0.338028169,0.433519553,Manchester United,12-12-2014,1,21587,0.31147541
21587,1,5,0,0.370826011,12,33,0,0.519510829,0.453272287,0.433519553,Manchester United,12-12-2014,1,21588,0.267241379
21588,0,5,0,0.370826011,44,20,,0.519510829,0.608734245,0.567672703,Manchester United,12-12-2014,1,21589,0.501858736
21589,11,1,0,0.370826011,8,42,0,0.519510829,0.405921777,0.401068702,Manchester United,14-12-2014,1,21590,0.392125818
21590,8,1,0,0.370826011,42,45,0,0.384269068,0.338028169,0.338690237,Manchester United,14-12-2014,1,21591,0.426829268
21591,7,1,0,0.370826011,20,35,0,0.401907357,0.405921777,0.338690237,Manchester United,14-12-2014,1,21592,0.26446281
21592,3,1,0,0.370826011,22,27,1,0.519510829,0.453272287,0.338690237,Manchester United,14-12-2014,1,21593,0.392125818
21593,2,1,0,0.370826011,33,23,,0.519510829,0.608734245,0.567672703,Manchester United,14-12-2014,1,21594,0.392125818
21594,6,2,0,0.370826011,13,44,,0.3740625,0.338028169,0.338690237,Manchester United,14-12-2014,1,21595,0.392125818
21595,5,2,0,0.370826011,39,32,0,0.401907357,0.405921777,0.433519553,Manchester United,14-12-2014,1,21596,0.392125818
21596,4,2,0,0.370826011,24,40,1,0.401907357,0.405921777,0.401068702,Manchester United,14-12-2014,1,21597,0.297297297
21597,3,2,0,0.370826011,28,44,,0.519510829,0.338028169,0.338690237,Manchester United,14-12-2014,1,21598,0.392125818
21598,2,2,0,0.370826011,16,44,,0.384269068,0.338028169,0.338690237,Manchester United,14-12-2014,1,21599,0.392125818
21599,7,3,0,0.370826011,14,39,0,0.519510829,0.405921777,0.401068702,Manchester United,14-12-2014,1,21600,0.392125818
21600,0,3,0,0.370826011,31,45,0,0.384269068,0.338028169,0.338690237,Manchester United,14-12-2014,1,21601,0.490566038
21601,5,4,0,0.370826011,11,43,1,0.396062729,0.405921777,0.401068702,Manchester United,14-12-2014,1,21602,0.392125818
21602,4,4,0,0.370826011,23,45,0,0.384269068,0.338028169,0.338690237,Manchester United,14-12-2014,1,21603,0.392125818
21603,4,4,0,0.370826011,0,32,1,0.401907357,0.453272287,0.433519553,Manchester United,14-12-2014,1,21604,0.60252996
21604,3,4,0,0.370826011,32,41,0,0.519510829,0.405921777,0.401068702,Manchester United,14-12-2014,1,21605,0.392125818
21605,2,4,0,0.370826011,52,39,,0.519510829,0.405921777,0.401068702,Manchester United,14-12-2014,1,21606,0.300813008
21606,2,4,0,0.370826011,19,27,1,0.519510829,0.453272287,0.567672703,Manchester United,14-12-2014,1,21607,0.392125818
21607,1,4,0,0.370826011,19,46,1,0.384269068,0.338028169,0.338690237,Manchester United,14-12-2014,1,21608,0.392125818
21608,0,4,0,0.370826011,29,41,0,0.3740625,0.405921777,0.401068702,Manchester United,14-12-2014,1,21609,0.31147541
21609,11,1,0,0.370826011,4,41,0,0.3740625,0.405921777,0.401068702,Manchester United,15-12-2014,1,21610,0.392125818
21610,10,1,0,0.370826011,5,37,1,0.396062729,0.405921777,0.401068702,Manchester United,15-12-2014,1,21611,0.527075812
21611,9,1,0,0.370826011,19,37,0,0.384269068,0.405921777,0.401068702,Manchester United,15-12-2014,1,21612,0.576419214
21612,7,1,0,0.370826011,54,36,0,0.384269068,0.405921777,0.401068702,Manchester United,15-12-2014,1,21613,0.392125818
21613,5,1,0,0.370826011,54,45,0,0.384269068,0.338028169,0.338690237,Manchester United,15-12-2014,1,21614,0.392125818
21614,2,1,0,0.370826011,28,31,0,0.401907357,0.405921777,0.338690237,Manchester United,15-12-2014,1,21615,0.392125818
21615,2,1,0,0.370826011,3,23,0,0.519510829,0.608734245,0.567672703,Manchester United,15-12-2014,1,21616,0.31147541
21616,5,2,0,0.370826011,38,45,0,0.384269068,0.338028169,0.338690237,Manchester United,15-12-2014,1,21617,0.312859885
21617,5,2,0,0.370826011,12,39,0,0.3740625,0.405921777,0.401068702,Manchester United,15-12-2014,1,21618,0.348039216
21618,4,2,0,0.370826011,53,25,0,0.519510829,0.453272287,0.567672703,Manchester United,15-12-2014,1,21619,0.392125818
21619,4,2,0,0.370826011,51,37,1,0.401907357,0.405921777,0.401068702,Manchester United,15-12-2014,1,21620,0.312859885
21620,2,2,0,0.370826011,13,37,0,0.396062729,0.405921777,0.401068702,Manchester United,15-12-2014,1,21621,0.392125818
21621,0,2,0,0.370826011,30,42,1,0.396062729,0.374449339,0.401068702,Manchester United,15-12-2014,1,21622,0.392125818
21622,11,3,0,0.370826011,28,42,,0.3740625,0.405921777,0.401068702,Manchester United,15-12-2014,1,21623,0.325581395
21623,9,3,0,0.370826011,50,46,1,0.3740625,0.338028169,0.338690237,Manchester United,15-12-2014,1,21624,0.392125818
21624,9,3,0,0.370826011,28,45,0,0.519510829,0.338028169,0.338690237,Manchester United,15-12-2014,1,21625,0.501858736
21625,9,3,0,0.370826011,10,23,0,0.519510829,0.608734245,0.567672703,Manchester United,15-12-2014,1,21626,0.392125818
21626,9,3,0,0.370826011,1,21,1,0.519510829,0.608734245,0.567672703,Manchester United,15-12-2014,1,21627,0.60252996
21627,5,3,0,0.370826011,20,45,0,0.384269068,0.338028169,0.338690237,Manchester United,15-12-2014,1,21628,0.392125818
21628,4,3,0,0.370826011,56,23,0,0.519510829,0.608734245,0.338690237,Manchester United,15-12-2014,1,21629,0.60252996
21629,4,3,0,0.370826011,42,21,,0.519510829,0.608734245,0.567672703,Manchester United,15-12-2014,1,21630,0.60252996
21630,4,3,0,0.370826011,29,21,1,0.519510829,0.608734245,0.567672703,Manchester United,15-12-2014,1,21631,0.377292576
21631,3,3,0,0.370826011,55,45,0,0.384269068,0.338028169,0.338690237,Manchester United,15-12-2014,1,21632,0.361111111
21632,1,3,0,0.370826011,35,23,1,0.519510829,0.608734245,0.567672703,Manchester United,15-12-2014,1,21633,0.690763052
21633,0,3,0,0.370826011,47,46,0,0.384269068,0.338028169,0.338690237,Manchester United,15-12-2014,1,21634,0.316939891
21634,0,3,0,0.370826011,39,39,0,0.384269068,0.405921777,0.401068702,Manchester United,15-12-2014,1,21635,0.392125818
21635,10,1,0,0.370826011,11,21,0,0.519510829,0.608734245,0.567672703,Manchester United,19-12-2014,0,21636,0.501858736
21636,2,1,0,0.370826011,50,52,0,0.384269068,0.338028169,0.567672703,Manchester United,19-12-2014,0,21637,0.551282051
21637,6,2,0,0.370826011,10,45,0,0.384269068,0.338028169,0.338690237,Manchester United,19-12-2014,0,21638,0.392125818
21638,1,2,0,0.370826011,54,32,,0.396062729,0.453272287,0.433519553,Manchester United,19-12-2014,0,21639,0.490566038
21639,1,2,0,0.370826011,17,33,0,0.396062729,0.405921777,0.433519553,Manchester United,19-12-2014,0,21640,0.392125818
21640,0,2,0,0.370826011,17,41,,0.3740625,0.405921777,0.401068702,Manchester United,19-12-2014,0,21641,0.514395393
21641,0,3,0,0.370826011,0,33,0,0.519510829,0.453272287,0.433519553,Manchester United,19-12-2014,0,21642,0.392125818
21642,6,3,0,0.370826011,19,23,1,0.519510829,0.608734245,0.567672703,Manchester United,19-12-2014,0,21643,0.392125818
21643,5,3,0,0.370826011,47,37,0,0.384269068,0.405921777,0.401068702,Manchester United,19-12-2014,0,21644,0.303571429
21644,5,3,0,0.370826011,30,45,,0.384269068,0.338028169,0.338690237,Manchester United,19-12-2014,0,21645,0.312859885
21645,5,4,0,0.370826011,30,38,0,0.396062729,0.405921777,0.401068702,Manchester United,19-12-2014,0,21646,0.361111111
21646,5,4,0,0.370826011,35,35,,0.401907357,0.405921777,0.433519553,Manchester United,19-12-2014,0,21647,0.392125818
21647,1,4,0,0.370826011,24,35,,0.396062729,0.405921777,0.433519553,Manchester United,19-12-2014,0,21648,0.514395393
21648,0,4,0,0.370826011,55,39,0,0.519510829,0.405921777,0.401068702,Manchester United,19-12-2014,0,21649,0.348039216
21649,0,4,0,0.370826011,2,36,0,0.3740625,0.405921777,0.401068702,Manchester United,19-12-2014,0,21650,0.362745098
21650,11,1,0,0.370826011,42,39,0,0.396062729,0.405921777,0.401068702,Manchester United,21-12-2014,0,21651,0.490566038
21651,9,1,0,0.370826011,26,36,0,0.519510829,0.405921777,0.401068702,Manchester United,21-12-2014,1,21652,0.514395393
21652,5,1,0,0.370826011,23,39,0,0.396062729,0.405921777,0.401068702,Manchester United,21-12-2014,1,21653,0.300813008
21653,5,1,0,0.370826011,23,24,1,0.519510829,0.453272287,0.567672703,Manchester United,21-12-2014,1,21654,0.60252996
21654,3,1,0,0.370826011,45,41,0,0.401907357,0.405921777,0.401068702,Manchester United,21-12-2014,1,21655,0.300813008
21655,1,1,0,0.370826011,17,44,1,0.3740625,0.338028169,0.338690237,Manchester United,21-12-2014,1,21656,0.392125818
21656,0,1,0,0.370826011,50,34,,0.396062729,0.405921777,0.433519553,Manchester United,21-12-2014,1,21657,0.408163265
21657,5,2,0,0.370826011,56,34,0,0.396062729,0.405921777,0.433519553,Manchester United,21-12-2014,1,21658,0.377292576
21658,5,2,0,0.370826011,4,39,0,0.384269068,0.405921777,0.401068702,Manchester United,21-12-2014,1,21659,0.377292576
21659,4,2,0,0.370826011,53,25,0,0.519510829,0.453272287,0.567672703,Manchester United,21-12-2014,1,21660,0.392125818
21660,2,2,0,0.370826011,57,33,0,0.519510829,0.453272287,0.433519553,Manchester United,21-12-2014,1,21661,0.392125818
21661,2,2,0,0.370826011,3,37,0,0.396062729,0.453272287,0.401068702,Manchester United,21-12-2014,1,21662,0.392125818
21662,0,2,0,0.370826011,51,44,1,0.396062729,0.374449339,0.338690237,Manchester United,21-12-2014,1,21663,0.359649123
21663,9,3,0,0.370826011,40,48,1,0.3740625,0.374449339,0.338690237,Manchester United,21-12-2014,1,21664,0.275
21664,8,3,0,0.370826011,20,44,0,0.384269068,0.338028169,0.338690237,Manchester United,21-12-2014,1,21665,0.392125818
21665,7,3,0,0.370826011,21,37,1,0.384269068,0.405921777,0.401068702,Manchester United,21-12-2014,1,21666,0.578431373
21666,6,3,0,0.370826011,23,28,1,0.401907357,0.453272287,0.401068702,Manchester United,21-12-2014,1,21667,0.392125818
21667,6,3,0,0.370826011,11,21,1,0.519510829,0.608734245,0.567672703,Manchester United,21-12-2014,1,21668,0.60252996
21668,5,3,0,0.370826011,33,35,0,0.396062729,0.405921777,0.433519553,Manchester United,21-12-2014,1,21669,0.405882353
21669,4,3,0,0.370826011,31,44,0,0.519510829,0.338028169,0.338690237,Manchester United,21-12-2014,1,21670,0.377292576
21670,3,3,0,0.370826011,2,39,,0.519510829,0.405921777,0.401068702,Manchester United,21-12-2014,1,21671,0.392125818
21671,2,3,0,0.370826011,44,39,0,0.384269068,0.405921777,0.401068702,Manchester United,21-12-2014,1,21672,0.325581395
21672,0,3,0,0.370826011,3,23,,0.519510829,0.608734245,0.567672703,Manchester United,21-12-2014,1,21673,0.392125818
21673,5,4,0,0.370826011,55,45,0,0.384269068,0.338028169,0.338690237,Manchester United,21-12-2014,1,21674,0.392125818
21674,5,4,0,0.370826011,22,41,0,0.384269068,0.405921777,0.401068702,Manchester United,21-12-2014,1,21675,0.312859885
21675,4,4,0,0.370826011,7,38,0,0.401907357,0.405921777,0.401068702,Manchester United,21-12-2014,1,21676,0.814352574
21676,3,4,0,0.370826011,44,31,,0.401907357,0.405921777,0.401068702,Manchester United,21-12-2014,1,21677,0.392125818
21677,3,4,0,0.370826011,2,41,,0.519510829,0.405921777,0.401068702,Manchester United,21-12-2014,1,21678,0.392125818
21678,2,4,0,0.370826011,1,44,0,0.384269068,0.338028169,0.338690237,Manchester United,21-12-2014,1,21679,0.392125818
21679,0,4,0,0.370826011,9,44,0,0.519510829,0.338028169,0.338690237,Manchester United,21-12-2014,1,21680,0.419847328
21680,2,1,0,0.370826011,28,32,1,0.519510829,0.453272287,0.433519553,Manchester United,28-12-2014,0,21681,0.578431373
21681,3,2,0,0.370826011,59,45,0,0.3740625,0.338028169,0.338690237,Manchester United,28-12-2014,0,21682,0.28
21682,3,2,0,0.370826011,41,25,0,0.519510829,0.453272287,0.567672703,Manchester United,28-12-2014,0,21683,0.427536232
21683,0,2,0,0.370826011,25,34,0,0.396062729,0.405921777,0.433519553,Manchester United,28-12-2014,0,21684,0.490566038
21684,11,3,0,0.370826011,44,38,1,0.384269068,0.405921777,0.401068702,Manchester United,28-12-2014,0,21685,0.392125818
21685,9,3,0,0.370826011,31,30,0,0.401907357,0.405921777,0.433519553,Manchester United,28-12-2014,0,21686,0.392125818
21686,8,3,0,0.370826011,32,31,0,0.519510829,0.453272287,0.433519553,Manchester United,28-12-2014,0,21687,0.392125818
21687,3,3,0,0.370826011,40,46,,0.384269068,0.338028169,0.338690237,Manchester United,28-12-2014,0,21688,0.392125818
21688,2,3,0,0.370826011,40,35,1,0.396062729,0.405921777,0.433519553,Manchester United,28-12-2014,0,21689,0.392125818
21689,4,4,0,0.370826011,42,46,0,0.384269068,0.338028169,0.338690237,Manchester United,28-12-2014,0,21690,0.392125818
21690,6,1,0,0.370826011,24,34,1,0.519510829,0.405921777,0.433519553,Manchester United,30-12-2014,1,21691,0.490566038
21691,6,1,0,0.370826011,1,44,1,0.3740625,0.338028169,0.338690237,Manchester United,30-12-2014,1,21692,0.392125818
21692,5,1,0,0.370826011,5,45,1,0.401907357,0.332307692,0.338690237,Manchester United,30-12-2014,1,21693,0.392125818
21693,5,2,0,0.370826011,13,32,1,0.519510829,0.453272287,0.433519553,Manchester United,30-12-2014,1,21694,0.392125818
21694,3,2,0,0.370826011,24,34,0,0.519510829,0.453272287,0.433519553,Manchester United,30-12-2014,1,21695,0.392125818
21695,11,3,0,0.370826011,38,30,,0.519510829,0.453272287,0.433519553,Manchester United,30-12-2014,1,21696,0.527075812
21696,6,3,0,0.370826011,13,45,0,0.384269068,0.338028169,0.338690237,Manchester United,30-12-2014,1,21697,0.300813008
21697,3,3,0,0.370826011,31,37,0,0.519510829,0.405921777,0.401068702,Manchester United,30-12-2014,1,21698,0.392125818
21698,1,3,0,0.370826011,39,40,,0.396062729,0.405921777,0.401068702,Manchester United,30-12-2014,1,21699,0.514395393
21699,6,4,0,0.370826011,34,46,,0.384269068,0.338028169,0.338690237,Manchester United,30-12-2014,1,21700,0.392125818
21700,2,4,0,0.370826011,14,50,0,0.3740625,0.338028169,0.338690237,Manchester United,30-12-2014,1,21701,0.392125818
21701,8,1,0,0.370826011,0,39,0,0.519510829,0.405921777,0.401068702,Manchester United,02-01-2015,0,21702,0.392125818
21702,4,2,0,0.370826011,35,36,,0.384269068,0.405921777,0.401068702,Manchester United,02-01-2015,0,21703,0.392125818
21703,2,2,0,0.370826011,31,39,0,0.401907357,0.405921777,0.401068702,Manchester United,02-01-2015,0,21704,0.25
21704,2,2,0,0.370826011,0,25,1,0.519510829,0.453272287,0.567672703,Manchester United,02-01-2015,0,21705,0.392125818
21705,10,3,0,0.370826011,35,38,0,0.396062729,0.453272287,0.401068702,Manchester United,02-01-2015,0,21706,0.316939891
21706,10,3,0,0.370826011,9,44,1,0.3740625,0.338028169,0.338690237,Manchester United,02-01-2015,0,21707,0.392125818
21707,9,3,0,0.370826011,41,41,1,0.3740625,0.405921777,0.401068702,Manchester United,02-01-2015,0,21708,0.31147541
21708,8,3,0,0.370826011,35,45,0,0.3740625,0.338028169,0.338690237,Manchester United,02-01-2015,0,21709,0.300813008
21709,6,3,0,0.370826011,25,36,,0.384269068,0.338028169,0.401068702,Manchester United,02-01-2015,0,21710,0.426751592
21710,3,3,0,0.370826011,31,22,0,0.519510829,0.608734245,0.567672703,Manchester United,02-01-2015,0,21711,0.60252996
21711,2,3,0,0.370826011,36,21,1,0.519510829,0.608734245,0.567672703,Manchester United,02-01-2015,0,21712,0.60252996
21712,2,4,0,0.370826011,47,32,0,0.519510829,0.453272287,0.433519553,Manchester United,02-01-2015,0,21713,0.312859885
21713,0,4,0,0.370826011,24,45,1,0.384269068,0.338028169,0.338690237,Manchester United,02-01-2015,0,21714,0.392125818
21714,0,4,0,0.370826011,0,45,0,0.3740625,0.338028169,0.338690237,Manchester United,02-01-2015,0,21715,0.297297297
21715,10,1,0,0.370826011,0,23,1,0.519510829,0.608734245,0.567672703,Manchester United,04-01-2015,0,21716,0.578431373
21716,10,1,0,0.370826011,0,44,1,0.384269068,0.338028169,0.338690237,Manchester United,04-01-2015,0,21717,0.690763052
21717,7,1,0,0.370826011,0,23,1,0.519510829,0.608734245,0.567672703,Manchester United,04-01-2015,0,21718,0.427536232
21718,3,1,0,0.370826011,36,20,1,0.519510829,0.608734245,0.567672703,Manchester United,04-01-2015,0,21719,0.814352574
21719,2,1,0,0.370826011,54,40,0,0.519510829,0.405921777,0.401068702,Manchester United,04-01-2015,0,21720,0.392125818
21720,2,1,0,0.370826011,40,35,,0.401907357,0.405921777,0.433519553,Manchester United,04-01-2015,0,21721,0.392125818
21721,0,2,0,0.370826011,49,42,0,0.401907357,0.332307692,0.338690237,Manchester United,04-01-2015,0,21722,0.392125818
21722,11,3,0,0.370826011,41,29,0,0.519510829,0.453272287,0.433519553,Manchester United,04-01-2015,0,21723,0.392125818
21723,10,3,0,0.370826011,16,29,1,0.519510829,0.453272287,0.433519553,Manchester United,04-01-2015,0,21724,0.527075812
21724,4,3,0,0.370826011,40,41,0,0.396062729,0.405921777,0.401068702,Manchester United,04-01-2015,0,21725,0.392125818
21725,3,4,0,0.370826011,30,35,0,0.396062729,0.405921777,0.433519553,Manchester United,04-01-2015,0,21726,0.392125818
21726,2,4,0,0.370826011,0,43,,0.396062729,0.374449339,0.338690237,Manchester United,04-01-2015,0,21727,0.392125818
21727,0,4,0,0.370826011,50,23,,0.519510829,0.608734245,0.567672703,Manchester United,04-01-2015,0,21728,0.392125818
21728,0,4,0,0.370826011,12,23,1,0.519510829,0.608734245,0.567672703,Manchester United,04-01-2015,0,21729,0.392125818
21729,11,1,0,0.370826011,10,46,0,0.519510829,0.338028169,0.338690237,Manchester United,07-01-2015,1,21730,0.312859885
21730,5,2,0,0.370826011,18,42,,0.384269068,0.405921777,0.401068702,Manchester United,07-01-2015,1,21731,0.392125818
21731,3,2,0,0.370826011,13,22,0,0.519510829,0.608734245,0.567672703,Manchester United,07-01-2015,1,21732,0.60252996
21732,2,2,0,0.370826011,40,23,0,0.519510829,0.608734245,0.567672703,Manchester United,07-01-2015,1,21733,0.60252996
21733,10,3,0,0.370826011,13,40,0,0.401907357,0.405921777,0.401068702,Manchester United,07-01-2015,1,21734,0.392125818
21734,9,3,0,0.370826011,2,45,0,0.384269068,0.338028169,0.338690237,Manchester United,07-01-2015,1,21735,0.312859885
21735,8,3,0,0.370826011,38,34,0,0.401907357,0.405921777,0.433519553,Manchester United,07-01-2015,1,21736,0.392125818
21736,6,3,0,0.370826011,40,38,0,0.519510829,0.405921777,0.401068702,Manchester United,07-01-2015,1,21737,0.814352574
21737,5,3,0,0.370826011,49,29,1,0.519510829,0.453272287,0.433519553,Manchester United,07-01-2015,1,21738,0.392125818
21738,5,3,0,0.370826011,2,46,0,0.384269068,0.338028169,0.338690237,Manchester United,07-01-2015,1,21739,0.392125818
21739,3,3,0,0.370826011,48,33,1,0.401907357,0.405921777,0.338690237,Manchester United,07-01-2015,1,21740,0.490566038
21740,3,3,0,0.370826011,16,38,,0.401907357,0.405921777,0.401068702,Manchester United,07-01-2015,1,21741,0.392125818
21741,11,1,0,0.370826011,21,41,0,0.519510829,0.405921777,0.401068702,Manchester United,13-01-2015,0,21742,0.392125818
21742,8,1,0,0.370826011,0,39,,0.3740625,0.405921777,0.401068702,Manchester United,13-01-2015,0,21743,0.34351145
21743,4,1,0,0.370826011,23,38,,0.384269068,0.405921777,0.401068702,Manchester United,13-01-2015,0,21744,0.578431373
21744,3,1,0,0.370826011,49,44,0,0.519510829,0.338028169,0.338690237,Manchester United,13-01-2015,0,21745,0.392125818
21745,2,1,0,0.370826011,55,44,0,0.384269068,0.338028169,0.338690237,Manchester United,13-01-2015,0,21746,0.325581395
21746,4,2,0,0.370826011,42,35,0,0.519510829,0.405921777,0.433519553,Manchester United,13-01-2015,0,21747,0.392125818
21747,2,2,0,0.370826011,32,44,,0.519510829,0.338028169,0.338690237,Manchester United,13-01-2015,0,21748,0.392125818
